file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,setLblColor/1[javax.swing.JLabel],FALSE,71,0,4,4,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,sidebar_delete_emp_btn_lblMouseClicked/1[java.awt.event.MouseEvent],FALSE,706,1,3,1,2,1,3,9,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,emp_hours_inputActionPerformed/1[java.awt.event.ActionEvent],FALSE,900,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,emp_type_full_rdo_btnActionPerformed/1[java.awt.event.ActionEvent],FALSE,848,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,exit_lblMouseClicked/1[java.awt.event.MouseEvent],FALSE,783,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,initComponents/0,FALSE,101,1,4,2,2,1,60,361,0,7,0,60,0,0,0,0,0,0,70,281,53,0,0,21,0,0,101,2,0,TRUE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,headerMouseDragged/1[java.awt.event.MouseEvent],FALSE,777,0,1,1,0,1,3,5,0,2,1,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,emp_type_full_rdo_btnMouseClicked/1[java.awt.event.MouseEvent],FALSE,852,0,1,1,0,2,2,18,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,update_employee_btn_lblMouseClicked/1[java.awt.event.MouseEvent],FALSE,792,2,3,1,2,8,8,32,0,8,1,8,1,2,0,3,0,0,5,3,11,0,1,0,0,0,17,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,emp_type_part_rdo_btnActionPerformed/1[java.awt.event.ActionEvent],FALSE,826,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,emp_type_part_rdo_btnMouseClicked/1[java.awt.event.MouseEvent],FALSE,830,0,1,1,0,2,2,18,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,ManagerUI/0,TRUE,43,2,4,2,2,2,5,21,0,1,0,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,TRUE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,emp_salary_inputActionPerformed/1[java.awt.event.ActionEvent],FALSE,822,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,emp_address_inputActionPerformed/1[java.awt.event.ActionEvent],FALSE,904,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,headerMouseReleased/1[java.awt.event.MouseEvent],FALSE,767,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,delete_employee_id_inputActionPerformed/1[java.awt.event.ActionEvent],FALSE,702,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI,emp_id_inputKeyReleased/1[java.awt.event.KeyEvent],FALSE,908,2,7,1,6,6,14,34,0,2,1,14,0,0,0,2,0,0,3,0,2,0,3,0,0,0,10,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\BusinessLogic\ResetPasswordController.java,StaffManagement.BusinessLogic.ResetPasswordController,"attempt_password_reset/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",FALSE,23,2,2,1,1,4,9,33,4,5,4,9,0,0,0,0,1,0,2,10,6,0,3,0,0,0,35,9,0,FALSE
