file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"getFinalPath/2[org.springframework.beans.BeanWrapper,java.lang.String]",FALSE,530,1,5,5,0,2,2,6,2,0,2,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,25,2,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getPropertyDescriptorInternal/1[java.lang.String],FALSE,356,1,7,4,3,1,5,5,1,1,1,5,3,15,0,0,0,0,1,0,1,0,0,0,0,0,37,4,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getNestedBeanWrapper/1[java.lang.String],FALSE,564,3,7,1,6,8,12,32,1,4,1,12,6,13,0,4,0,0,4,0,7,4,2,0,0,0,66,2,2,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"setPropertyValue/2[org.springframework.beans.BeanWrapperImpl.PropertyTokenHolder,org.springframework.beans.PropertyValue]",FALSE,930,12,13,3,10,46,58,211,1,37,2,58,7,14,1,12,7,5,23,6,53,22,7,4,0,0,113,2,2,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getSecurityContext/0,FALSE,304,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"convertForProperty/4[java.lang.String,java.lang.Object,java.lang.Object,org.springframework.beans.TypeDescriptor]",FALSE,509,2,3,2,1,1,2,3,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getCachedIntrospectionResults/0,FALSE,324,2,7,6,1,3,3,7,1,0,0,3,1,1,0,2,0,0,1,0,1,0,1,0,0,0,18,2,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getPropertyDescriptor/1[java.lang.String],FALSE,339,2,2,0,2,2,2,7,1,1,1,2,2,16,0,1,0,0,2,0,1,2,1,0,0,0,13,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"BeanWrapperImpl/3[java.lang.Object,java.lang.String,java.lang.Object]",TRUE,170,1,1,0,1,1,2,4,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"convertForProperty/2[java.lang.Object,java.lang.String]",FALSE,493,4,4,0,4,3,7,13,1,3,2,7,4,3,0,2,0,0,2,0,4,2,1,0,0,0,57,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getPropertyNameTokens/1[java.lang.String],FALSE,672,1,6,5,1,11,11,31,1,7,1,11,0,0,1,5,0,3,4,9,15,6,4,0,0,0,40,2,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,BeanWrapperImpl/1[java.lang.Object],TRUE,149,1,1,0,1,1,2,4,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"newNestedBeanWrapper/2[java.lang.Object,java.lang.String]",FALSE,663,1,2,1,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getWrappedClass/0,FALSE,228,0,1,1,0,2,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,17,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getNestedPath/0,FALSE,235,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,isWritableProperty/1[java.lang.String],FALSE,436,1,2,0,2,4,3,17,3,1,1,3,2,16,0,2,1,0,0,0,1,0,3,0,0,0,16,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,setDefaultValue/1[org.springframework.beans.BeanWrapperImpl.PropertyTokenHolder],FALSE,608,3,6,3,3,1,3,5,1,1,1,3,3,14,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getRootClass/0,FALSE,251,0,9,9,0,2,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,17,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"convertIfNecessary/5[java.lang.String,java.lang.Object,java.lang.Object,java.lang.Class<?>,org.springframework.beans.TypeDescriptor]",FALSE,457,3,3,3,0,5,2,21,1,4,5,2,0,0,0,0,1,0,0,0,4,4,1,0,0,0,21,2,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,property/1[java.beans.PropertyDescriptor],FALSE,514,2,3,3,0,1,4,4,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"setPropertyValue/2[java.lang.String,java.lang.Object]",FALSE,892,4,6,1,5,2,5,11,0,2,2,5,5,14,0,0,1,0,2,0,2,2,1,0,0,0,31,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,setPropertyValue/1[org.springframework.beans.PropertyValue],FALSE,906,4,5,0,5,4,7,21,0,3,1,7,5,15,0,2,1,0,2,0,5,2,2,0,0,0,32,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,BeanWrapperImpl/1[java.lang.Class<?>],TRUE,158,2,2,0,2,1,3,4,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,setDefaultValue/1[java.lang.String],FALSE,601,2,3,1,2,1,1,6,1,1,1,1,1,15,0,0,0,0,0,0,3,0,0,0,0,0,10,2,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,isReadableProperty/1[java.lang.String],FALSE,415,1,2,0,2,4,3,17,3,1,1,3,2,16,0,2,1,0,0,0,1,0,3,0,0,0,16,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,setAutoGrowNestedPaths/1[boolean],FALSE,263,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"BeanWrapperImpl/3[java.lang.Object,java.lang.String,org.springframework.beans.BeanWrapperImpl]",TRUE,182,2,10,1,9,1,11,8,0,0,3,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getPropertyTypeDescriptor/1[java.lang.String],FALSE,390,3,6,1,5,8,9,23,3,4,1,9,5,14,0,6,1,0,0,0,4,0,4,0,0,0,25,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,createDefaultPropertyValue/1[org.springframework.beans.BeanWrapperImpl.PropertyTokenHolder],FALSE,614,4,4,1,3,2,4,8,1,2,1,4,3,15,0,1,0,0,1,0,2,1,1,0,0,0,28,2,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getRootInstance/0,FALSE,243,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getAutoGrowCollectionLimit/0,FALSE,288,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,setSecurityContext/1[java.security.AccessControlContext],FALSE,296,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"growArrayIfNecessary/3[java.lang.Object,int,java.lang.String]",FALSE,853,1,4,1,3,5,9,19,3,4,3,9,3,14,1,0,0,0,0,3,4,1,2,0,0,0,17,2,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getPropertyType/1[java.lang.String],FALSE,363,1,2,0,2,5,5,21,4,3,1,5,2,16,0,3,1,0,0,0,3,0,3,0,0,0,20,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,setAutoGrowCollectionLimit/1[int],FALSE,280,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,setIntrospectionClass/1[java.lang.Class<?>],FALSE,313,0,1,1,0,3,2,5,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15,4,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,"growCollectionIfNecessary/5[java.util.Collection<java.lang.Object>,int,java.lang.String,java.beans.PropertyDescriptor,int]",FALSE,875,1,2,1,1,6,5,14,1,3,5,5,1,2,1,1,0,0,0,1,3,1,3,0,0,0,14,2,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,isAutoGrowNestedPaths/0,FALSE,271,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getPropertyValue/1[java.lang.String],FALSE,713,2,8,4,4,1,4,5,1,2,1,4,4,14,0,0,0,0,0,0,2,0,0,0,0,0,20,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,setWrappedInstance/1[java.lang.Object],FALSE,201,1,3,2,1,1,1,3,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,19,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\BeanWrapperImpl.java,org.springframework.beans.BeanWrapperImpl,getPropertyValue/1[org.springframework.beans.BeanWrapperImpl.PropertyTokenHolder],FALSE,720,6,11,4,7,27,30,112,1,20,1,30,6,14,2,9,2,1,24,5,28,24,6,2,0,0,106,2,0,FALSE
C:\blog_demos-master\leetcode\src\practice\MyLinkedList.java,practice.MyLinkedList$Node,Node/1[int],TRUE,13,0,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,FALSE
C:\blog_demos-master\disruptor-tutorials\consume-mode\src\main\java\com\bolingcavalry\service\MailWorkHandler.java,com.bolingcavalry.service.MailWorkHandler,onEvent/1[com.bolingcavalry.service.OrderEvent],FALSE,25,1,0,0,0,2,3,7,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0,0,0,7,1,1,FALSE
C:\blog_demos-master\disruptor-tutorials\consume-mode\src\main\java\com\bolingcavalry\service\MailWorkHandler.java,com.bolingcavalry.service.MailWorkHandler,MailWorkHandler/1[java.util.function.Consumer<?>],TRUE,17,0,5,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\blog_demos-master\junitpractice\parameterized\src\test\java\com\bolingcavalry\parameterized\service\impl\Utils.java,com.bolingcavalry.parameterized.service.impl.Utils,getStringStream/0,FALSE,12,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,FALSE
C:\blog_demos-master\customizeimportselector\src\main\java\com\bolingcavalry\customizeimportselector\selector\CustomizeImportSelector3.java,com.bolingcavalry.customizeimportselector.selector.CustomizeImportSelector3,selectImports/1[com.bolingcavalry.customizeimportselector.selector.AnnotationMetadata],FALSE,14,1,0,0,0,1,3,4,1,0,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,getProperty/0,FALSE,108,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,isIgnoreCase/0,FALSE,120,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,setToggleAscendingOnProperty/1[boolean],FALSE,143,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,setIgnoreCase/1[boolean],FALSE,115,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,setProperty/1[java.lang.String],FALSE,94,1,1,0,1,3,3,11,0,0,1,3,1,1,0,0,0,1,1,0,3,0,2,0,0,0,17,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,equals/1[java.lang.Object],FALSE,157,2,6,0,6,5,7,10,3,1,1,7,3,1,0,3,0,2,0,0,1,0,1,0,0,0,14,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,setAscending/1[boolean],FALSE,127,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,MutableSortDefinition/0,TRUE,51,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,"MutableSortDefinition/3[java.lang.String,boolean,boolean]",TRUE,71,0,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,MutableSortDefinition/1[org.springframework.beans.support.SortDefinition],TRUE,59,1,4,1,3,1,3,5,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,isToggleAscendingOnProperty/0,FALSE,151,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,isAscending/0,FALSE,132,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,MutableSortDefinition/1[boolean],TRUE,83,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,TRUE
C:\blog_demos-master\springbeans_modify\src\main\java\org\springframework\beans\support\MutableSortDefinition.java,org.springframework.beans.support.MutableSortDefinition,hashCode/0,FALSE,171,1,3,0,3,3,4,6,1,1,0,4,3,1,0,0,0,2,0,6,3,4,0,0,0,0,8,1,0,FALSE
C:\blog_demos-master\threadpooldemoserver\src\main\java\com\bolingcavalry\threadpooldemoserver\service\impl\AsyncServiceImpl.java,com.bolingcavalry.threadpooldemoserver.service.impl.AsyncServiceImpl,executeAsync/0,FALSE,21,1,0,0,0,2,3,10,0,0,0,3,0,0,0,0,1,0,3,1,0,0,1,0,0,0,4,1,2,FALSE
C:\blog_demos-master\quarkus-tutorials\basic-di\src\main\java\com\bolingcavalry\service\TryLookupIfProperty.java,com.bolingcavalry.service.TryLookupIfProperty,hello/0,FALSE,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
C:\blog_demos-master\javacv-tutorials\simple-grab-push\src\main\java\com\bolingcavalry\grabpush\PushMov.java,com.bolingcavalry.grabpush.PushMov,main/1[java.lang.String[]],FALSE,16,3,0,0,0,2,14,22,0,6,1,14,0,0,1,1,0,1,5,3,6,2,1,0,0,0,19,9,0,FALSE
C:\blog_demos-master\customizebeanpostprocessor\src\main\java\com\bolingcavalry\customizebeanpostprocessor\service\impl\CalculateServiceImpl.java,com.bolingcavalry.customizebeanpostprocessor.service.impl.CalculateServiceImpl,"add/2[int,int]",FALSE,13,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,FALSE
C:\blog_demos-master\customizebeanpostprocessor\src\main\java\com\bolingcavalry\customizebeanpostprocessor\service\impl\CalculateServiceImpl.java,com.bolingcavalry.customizebeanpostprocessor.service.impl.CalculateServiceImpl,getServiceDesc/0,FALSE,18,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\blog_demos-master\customizebeanpostprocessor\src\main\java\com\bolingcavalry\customizebeanpostprocessor\service\impl\CalculateServiceImpl.java,com.bolingcavalry.customizebeanpostprocessor.service.impl.CalculateServiceImpl,setServiceDesc/1[java.lang.String],FALSE,23,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User010Mapper.java,com.ssm.dao.User010Mapper,selectByPrimaryKey/1[java.lang.Integer],FALSE,12,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User010Mapper.java,com.ssm.dao.User010Mapper,updateByPrimaryKeySelective/1[com.ssm.pojo.User],FALSE,14,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User010Mapper.java,com.ssm.dao.User010Mapper,deleteByPrimaryKey/1[java.lang.Integer],FALSE,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User010Mapper.java,com.ssm.dao.User010Mapper,updateByPrimaryKey/1[com.ssm.pojo.User],FALSE,16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User010Mapper.java,com.ssm.dao.User010Mapper,insert/1[com.ssm.pojo.User],FALSE,8,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User010Mapper.java,com.ssm.dao.User010Mapper,insertSelective/1[com.ssm.pojo.User],FALSE,10,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,FALSE
C:\blog_demos-master\mybatis\druidtwosource\src\main\java\com\bolingcavalry\druidtwosource\service\UserService.java,com.bolingcavalry.druidtwosource.service.UserService,insertWithFields/1[com.bolingcavalry.druidtwosource.entity.User],FALSE,21,2,2,1,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\blog_demos-master\mybatis\druidtwosource\src\main\java\com\bolingcavalry\druidtwosource\service\UserService.java,com.bolingcavalry.druidtwosource.service.UserService,findByName/1[java.lang.String],FALSE,26,2,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\blog_demos-master\mybatis\druidtwosource\src\main\java\com\bolingcavalry\druidtwosource\service\UserService.java,com.bolingcavalry.druidtwosource.service.UserService,delete/1[int],FALSE,30,1,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\blog_demos-master\leetcode\src\practice\L0622.java,practice.L0622$MyCircularQueue,MyCircularQueue/1[int],TRUE,20,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,FALSE
C:\blog_demos-master\leetcode\src\practice\L0622.java,practice.L0622$MyCircularQueue,Rear/0,FALSE,87,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,FALSE
C:\blog_demos-master\leetcode\src\practice\L0622.java,practice.L0622$MyCircularQueue,isFull/0,FALSE,95,1,1,0,1,2,1,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\blog_demos-master\leetcode\src\practice\L0622.java,practice.L0622$MyCircularQueue,isEmpty/0,FALSE,91,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,FALSE
C:\blog_demos-master\leetcode\src\practice\L0622.java,practice.L0622$MyCircularQueue,Front/0,FALSE,83,0,1,1,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,FALSE
C:\blog_demos-master\leetcode\src\practice\L0622.java,practice.L0622$MyCircularQueue,enQueue/1[int],FALSE,36,1,2,1,1,4,1,19,2,1,1,1,1,1,0,3,0,1,0,3,4,1,2,0,0,0,8,1,0,FALSE
C:\blog_demos-master\leetcode\src\practice\L0622.java,practice.L0622$MyCircularQueue,len/0,FALSE,24,0,3,3,0,3,0,9,3,0,0,0,0,0,0,1,0,2,0,4,0,5,1,0,0,0,3,2,0,FALSE
C:\blog_demos-master\leetcode\src\practice\L0622.java,practice.L0622$MyCircularQueue,deQueue/0,FALSE,62,1,2,1,1,4,1,16,2,1,0,1,1,1,0,2,0,1,0,5,3,1,1,0,0,0,7,1,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User013Mapper.java,com.ssm.dao.User013Mapper,selectByPrimaryKey/1[java.lang.Integer],FALSE,12,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User013Mapper.java,com.ssm.dao.User013Mapper,updateByPrimaryKeySelective/1[com.ssm.pojo.User],FALSE,14,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User013Mapper.java,com.ssm.dao.User013Mapper,deleteByPrimaryKey/1[java.lang.Integer],FALSE,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User013Mapper.java,com.ssm.dao.User013Mapper,updateByPrimaryKey/1[com.ssm.pojo.User],FALSE,16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,FALSE
C:\blog_demos-master\springmybatisexceptiondemo\src\main\java\com\ssm\dao\User013Mapper.java,com.ssm.dao.User013Mapper,insert/1[com.ssm.pojo.User],FALSE,8,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,FALSE
